升公立大學日間部比率,升公立大學進修學士班比率,升私立大學日間部比率,升私立大學進修學士班比率,升公立二專日間部比率,升公立二專夜間部比率,升私立二專日間部比率,升私立二專夜間部比率,升警察大學比率,升警察專科學校比率,升軍事院校比率,赴國外_大陸就讀比率,升其他學校比率,就農_林_漁_牧業比率,就礦業及土石採取業比率,就製造業比率,就電力及燃氣供應業比率,就用水供應及污染整治業比率,就營造業比率,就批發及零售業比率,就運輸及倉儲業比率,就住宿及餐飲業比率,就資訊及通訊傳播業比率,就金融及保險業比率,就不動產業比率,就專業_科學及技術服務業比率,就支援服務業比率,就公共行政及國防；強制性社會安全比率,就教育服務業比率,就醫療保健及社會工作服務業比率,就藝術_娛樂及休閒服務業比率,就其他服務業比率,正在接受職業訓練比率,正在軍中服役比率,需要工作而未找到比率,補習或準備升學比率,健康不良在家休養比率,準備出國比率,其他比率,年份_102,年份_103,年份_104,年份_105,年份_106,年份_107,年份_108,年份_109,年份_110,設立別_國立,設立別_私立,設立別_縣市立,學程別_實用技能學程,學程別_專業群科,學程別_普通科,學程別_綜合高中,學程別_職業科,學程別_進修部,群科別_其他(綜合),群科別_動力機械群,群科別_化工群,群科別_商業群,群科別_商業與管理群,群科別_土木與建築群,群科別_外語群,群科別_學術學程,群科別_學術群,群科別_家政群,群科別_普通科,群科別_服務群,群科別_機械群,群科別_水產群,群科別_海事群,群科別_無,群科別_綜合,群科別_美容造型群,群科別_藝術群,群科別_設計群,群科別_農業群,群科別_電機與電子群,群科別_食品群,群科別_餐旅群
4.53,9.6,32.0,13.87,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,3.47,0.0,9.6,1.6,0.0,0.8,1.33,0.53,2.13,0.0,0.0,0.0,0.8,0.53,1.87,0.0,0.0,1.33,2.13,0.0,4.0,2.67,1.07,0.27,0.0,1.07,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.94,0.0,43.09,11.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.81,0.0,5.69,3.25,0.0,4.07,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,1.63,0.0,5.69,2.44,0.81,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.29,4.0,44.71,4.47,0.24,1.65,0.0,0.24,0.0,0.0,0.47,0.0,0.0,0.47,0.0,2.12,0.0,0.0,1.88,7.53,0.94,6.12,0.94,0.0,0.0,0.94,2.12,0.94,0.24,0.71,1.18,5.41,0.24,2.82,2.35,0.71,0.24,0.0,0.24,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52,9.09,51.52,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.76,0.0,5.3,0.76,0.0,0.0,0.76,0.0,0.76,0.0,0.0,6.06,3.79,0.76,0.76,3.79,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11.89,10.49,32.87,1.4,6.29,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,6.99,0.0,0.7,0.0,0.7,2.8,2.1,1.4,5.59,0.0,0.0,0.0,0.7,0.0,6.99,0.0,0.0,1.4,1.4,0.7,0.7,2.1,0.7,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.04,4.15,36.79,12.95,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,1.04,0.0,5.18,1.04,0.0,0.0,1.55,0.0,19.17,0.0,0.0,0.0,0.52,0.52,4.66,0.0,0.0,4.15,1.55,0.0,1.55,2.59,0.52,0.52,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4.32,1.08,45.14,9.46,1.35,0.0,0.0,0.0,0.0,0.0,0.81,0.27,0.0,0.27,0.0,1.08,0.0,0.0,0.54,1.08,0.0,20.0,0.0,0.0,0.0,0.0,0.81,2.97,0.27,0.27,1.62,1.62,0.0,1.35,3.24,0.27,0.54,0.0,0.27,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37.5,15.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16.07,8.93,10.71,12.5,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,1.79,1.79,0.0,0.0,0.0,5.36,0.0,7.14,0.0,0.0,1.79,0.0,7.14,10.71,1.79,0.0,0.0,0.0,1.79,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.79,0.62,22.22,1.23,0.0,0.0,0.62,0.0,0.0,0.0,1.85,0.0,12.96,0.62,0.0,2.47,0.0,0.0,0.0,0.0,0.0,8.64,0.0,0.0,0.0,0.0,3.7,0.62,0.0,0.62,17.28,8.02,0.0,0.0,5.56,0.0,1.23,0.0,0.62,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.48,3.7,22.22,17.59,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.93,0.0,5.56,0.0,1.85,1.85,5.56,1.85,5.56,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,4.63,0.93,0.93,3.7,2.78,2.78,0.0,0.0,2.78,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9,2.61,16.82,13.74,0.71,1.9,0.0,0.47,0.0,0.0,0.0,0.0,2.61,0.47,0.0,30.33,0.0,0.71,2.13,1.66,0.95,3.79,0.24,0.0,0.0,0.47,2.13,0.47,0.0,0.0,1.42,3.32,1.18,8.06,0.47,0.24,0.24,0.0,0.24,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.68,2.05,17.81,8.9,0.0,0.0,0.68,0.68,0.0,0.68,1.37,0.0,0.68,0.0,0.0,8.22,0.0,0.0,1.37,4.79,0.0,3.42,0.0,0.0,0.0,15.07,2.05,0.0,0.0,0.68,1.37,5.48,0.0,17.12,4.11,0.0,0.0,0.0,0.68,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.64,3.9,11.69,14.55,0.0,0.78,0.26,1.56,0.0,0.0,0.78,0.0,0.26,1.04,0.52,14.03,2.86,0.0,4.16,1.56,1.3,4.16,0.26,0.26,0.26,1.82,1.04,0.52,0.26,0.78,3.38,7.53,0.0,11.43,1.56,1.04,0.78,0.0,0.78,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,12.0,20.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,4.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.17,0.0,0.0,4.17,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,4.17,12.5,4.17,0.0,29.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.84,4.09,12.39,8.41,0.34,0.8,0.68,1.82,0.0,0.0,0.8,0.0,0.91,2.16,0.11,8.52,0.91,0.11,2.16,8.3,1.93,15.8,0.23,0.8,0.45,1.14,0.8,1.82,0.34,0.91,3.64,3.41,0.23,2.39,2.61,0.8,0.68,0.11,3.52,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.67,0.0,8.33,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.59,0.53,16.4,16.4,0.0,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.81,0.0,0.0,4.76,1.06,0.0,4.76,0.0,0.0,0.0,1.06,3.7,0.0,0.0,0.0,0.53,11.11,0.0,3.17,1.59,2.12,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.96,1.96,23.53,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,0.0,3.92,0.0,1.96,1.96,1.96,1.96,13.73,1.96,0.0,0.0,0.0,1.96,1.96,0.0,0.0,3.92,5.88,0.0,1.96,1.96,5.88,0.0,0.0,7.84,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.17,5.29,7.94,7.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,5.82,0.0,2.12,0.53,0.0,2.12,12.7,2.12,13.76,0.53,0.53,0.53,1.06,0.0,5.29,0.0,0.53,5.82,3.7,0.0,5.82,1.59,1.06,1.06,0.53,5.29,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.07,0.53,11.76,9.63,1.07,0.53,0.53,3.74,0.0,0.0,0.0,0.0,0.53,6.95,1.07,6.95,0.53,0.0,0.53,7.49,1.07,8.02,1.07,0.53,0.0,4.81,3.21,0.53,1.07,0.53,10.16,2.14,1.07,2.14,3.21,0.53,0.53,0.53,3.21,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2.62,4.71,11.52,0.0,1.57,0.0,2.62,0.0,0.0,0.0,0.52,0.52,1.05,0.0,3.14,0.0,0.0,0.0,7.85,5.76,26.7,1.05,1.57,0.0,3.66,4.19,0.0,0.0,0.52,1.57,9.42,0.0,2.09,1.57,0.0,0.0,0.0,3.14,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40.28,0.34,51.44,0.58,0.03,0.0,0.0,0.0,0.07,0.64,0.79,1.13,0.01,0.05,0.0,0.05,0.01,0.0,0.04,0.01,0.01,0.16,0.01,0.01,0.0,0.01,0.03,0.38,0.01,0.0,0.1,0.07,0.02,0.29,0.1,2.86,0.02,0.08,0.13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37.59,6.59,39.93,2.18,0.16,0.0,0.0,0.0,0.0,0.0,1.48,0.16,0.0,0.04,0.0,4.41,0.49,0.0,0.16,0.29,0.08,0.29,0.0,0.0,0.0,0.7,0.54,0.12,0.0,0.0,0.33,0.16,0.21,1.32,0.25,2.18,0.0,0.04,0.12,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33.69,3.96,38.85,3.84,1.68,0.0,0.0,0.0,0.0,0.12,0.6,0.24,0.0,0.0,0.0,0.6,0.12,0.0,0.0,0.24,0.12,0.6,0.0,0.0,0.0,5.4,0.0,0.12,0.0,0.0,0.24,0.36,0.12,1.32,0.84,5.28,0.12,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.61,2.35,37.82,1.71,0.22,0.03,0.0,0.0,0.08,0.17,0.5,0.08,0.03,0.06,0.0,1.41,0.17,0.0,0.0,0.08,0.11,0.3,0.06,0.03,0.0,0.52,0.17,0.22,0.0,0.03,0.0,0.22,0.06,0.33,0.19,1.82,0.11,0.06,0.03,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56.78,1.63,35.8,0.72,0.0,0.0,0.0,0.0,0.0,0.18,0.36,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.72,0.0,1.45,0.0,0.18,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.15,1.91,34.5,0.95,1.11,0.0,0.0,0.16,0.0,0.16,0.64,0.0,0.0,0.0,0.0,0.32,0.16,0.0,0.64,0.32,0.0,1.27,0.0,0.0,0.0,0.16,0.64,1.59,0.0,0.0,0.0,0.0,0.0,0.95,0.16,1.91,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.21,3.32,43.43,0.81,0.14,0.0,0.0,0.0,0.0,0.09,0.17,0.09,0.06,0.0,0.0,0.14,0.0,0.0,0.03,0.14,0.0,0.61,0.0,0.03,0.0,0.0,0.06,0.14,0.0,0.0,0.09,0.12,0.09,0.43,0.32,0.89,0.06,0.17,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.19,0.94,52.75,0.94,0.16,0.0,0.0,0.0,0.0,0.0,0.31,1.57,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.16,0.16,1.26,0.0,0.63,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.43,1.02,67.95,1.41,0.24,0.0,0.0,0.0,0.0,0.0,0.39,0.71,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.16,0.08,0.39,0.24,0.16,0.0,0.0,0.08,0.55,0.0,0.0,0.08,0.31,0.24,0.16,0.31,1.41,0.0,0.08,0.39,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52.94,2.57,33.46,0.37,1.47,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.74,0.0,0.37,0.37,0.0,0.0,0.0,0.0,1.84,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.37,0.0,0.74,0.74,0.37,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
58.27,0.72,36.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27.93,0.27,66.22,1.06,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.0,0.0,0.0,0.27,0.0,0.53,0.8,0.0,0.0,0.53,0.0,0.0,0.27,0.53,0.27,0.27,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.31,0.77,45.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19.35,0.0,74.19,0.0,0.0,0.0,1.61,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55.17,0.0,39.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57.45,2.13,32.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.71,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,0.0,0.71,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40.0,0.0,56.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.18,0.0,34.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,1.18,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.39,1.72,59.56,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.49,0.0,0.0,0.25,0.0,0.0,0.0,0.49,0.0,1.96,0.0,0.0,0.0,0.25,0.0,0.49,0.0,0.0,0.0,0.49,0.0,0.25,0.0,0.74,0.0,0.0,0.25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.45,1.61,83.87,1.61,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,1.61,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.92,0.5,76.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.49,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90.91,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28.57,0.0,69.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.43,10.38,51.89,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.38,0.0,0.0,0.0,0.0,0.0,2.83,0.0,0.0,0.94,1.89,0.0,0.0,5.66,0.94,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,50.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.3,0.79,18.9,13.39,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,36.22,0.0,0.0,0.0,3.15,0.79,1.57,0.0,0.0,0.0,0.79,1.57,2.36,0.0,0.0,4.72,2.36,0.0,3.15,1.57,1.57,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,8.33,48.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,11.67,0.0,0.0,0.0,0.0,6.67,0.0,0.0,13.33,1.67,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65,1.65,14.88,5.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,29.75,0.0,0.0,0.83,5.79,0.0,3.31,1.65,0.0,0.0,7.44,1.65,2.48,0.0,0.0,6.61,0.0,1.65,7.44,5.79,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,30.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,30.43,4.35,0.0,4.35,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,17.39,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.59,18.68,32.97,8.79,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,8.79,0.0,9.89,1.1,0.0,0.0,2.2,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2.0,10.0,14.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,6.0,0.0,14.0,0.0,0.0,0.0,10.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0.0,8.0,28.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
